07:53:08.425 | INFO | AuthServerApplication: Starting AuthServerApplication using Java 21.0.3 with PID 7824 (C:\Users\PC\OneDrive\Desktop\bookommerce\auth-server\target\classes started by PC in C:\Users\PC\OneDrive\Desktop\bookommerce\auth-server)
09:10:31.882 | DEBUG | FilterChainProxy: Securing GET /oauth2/authorize?response_type=code&client_id=bff&scope=openid%20profile&state=vAtSI5qEEfaMCUL0kK3xNYfY4PyIcn-ZgOl48ifKi74%3D&redirect_uri=https://bff.bookommerce.com:8181/protected/login/oauth2/code/bff&nonce=em0SEU1UEIc2eN-HouPMKTxP8B9-6J09gZ4pYriSeio
09:10:31.898 | DEBUG | AnonymousAuthenticationFilter: Set SecurityContextHolder to anonymous SecurityContext
09:10:32.005 | DEBUG | HttpSessionRequestCache: Saved request https://auth.bookommerce.com:8282/oauth2/authorize?response_type=code&client_id=bff&scope=openid%20profile&state=vAtSI5qEEfaMCUL0kK3xNYfY4PyIcn-ZgOl48ifKi74%3D&redirect_uri=https://bff.bookommerce.com:8181/protected/login/oauth2/code/bff&nonce=em0SEU1UEIc2eN-HouPMKTxP8B9-6J09gZ4pYriSeio&continue to session
09:10:32.014 | DEBUG | DefaultRedirectStrategy: Redirecting to https://auth.bookommerce.com:8282/page/login
09:10:32.016 | DEBUG | JdbcTemplate: Executing prepared SQL update
09:10:32.016 | DEBUG | JdbcTemplate: Executing prepared SQL statement [INSERT INTO SPRING_SESSION (PRIMARY_ID, SESSION_ID, CREATION_TIME, LAST_ACCESS_TIME, MAX_INACTIVE_INTERVAL, EXPIRY_TIME, PRINCIPAL_NAME)
VALUES (?, ?, ?, ?, ?, ?, ?)
]
09:10:32.019 | DEBUG | JdbcTemplate: Executing prepared SQL update
09:10:32.020 | DEBUG | JdbcTemplate: Executing prepared SQL statement [INSERT INTO SPRING_SESSION_ATTRIBUTES (SESSION_PRIMARY_ID, ATTRIBUTE_NAME, ATTRIBUTE_BYTES)
VALUES (?, ?, ?)
]
09:10:32.180 | DEBUG | FilterChainProxy: Securing GET /page/login
09:10:32.182 | DEBUG | JdbcTemplate: Executing prepared SQL query
09:10:32.182 | DEBUG | JdbcTemplate: Executing prepared SQL statement [SELECT S.PRIMARY_ID, S.SESSION_ID, S.CREATION_TIME, S.LAST_ACCESS_TIME, S.MAX_INACTIVE_INTERVAL, SA.ATTRIBUTE_NAME, SA.ATTRIBUTE_BYTES
FROM SPRING_SESSION S
LEFT JOIN SPRING_SESSION_ATTRIBUTES SA ON S.PRIMARY_ID = SA.SESSION_PRIMARY_ID
WHERE S.SESSION_ID = ?
]
09:10:32.186 | DEBUG | AnonymousAuthenticationFilter: Set SecurityContextHolder to anonymous SecurityContext
09:10:32.187 | DEBUG | FilterChainProxy: Secured GET /page/login
09:10:32.192 | DEBUG | JdbcTemplate: Executing prepared SQL update
09:10:32.195 | DEBUG | JdbcTemplate: Executing prepared SQL statement [UPDATE SPRING_SESSION
SET SESSION_ID = ?, LAST_ACCESS_TIME = ?, MAX_INACTIVE_INTERVAL = ?, EXPIRY_TIME = ?, PRINCIPAL_NAME = ?
WHERE PRIMARY_ID = ?
]
09:10:32.208 | DEBUG | JdbcTemplate: Executing prepared SQL query
09:10:32.209 | DEBUG | JdbcTemplate: Executing prepared SQL statement [SELECT S.PRIMARY_ID, S.SESSION_ID, S.CREATION_TIME, S.LAST_ACCESS_TIME, S.MAX_INACTIVE_INTERVAL, SA.ATTRIBUTE_NAME, SA.ATTRIBUTE_BYTES
FROM SPRING_SESSION S
LEFT JOIN SPRING_SESSION_ATTRIBUTES SA ON S.PRIMARY_ID = SA.SESSION_PRIMARY_ID
WHERE S.SESSION_ID = ?
]
09:10:37.405 | DEBUG | FilterChainProxy: Securing GET /page/store-login
09:10:37.407 | DEBUG | JdbcTemplate: Executing prepared SQL query
09:10:37.407 | DEBUG | JdbcTemplate: Executing prepared SQL statement [SELECT S.PRIMARY_ID, S.SESSION_ID, S.CREATION_TIME, S.LAST_ACCESS_TIME, S.MAX_INACTIVE_INTERVAL, SA.ATTRIBUTE_NAME, SA.ATTRIBUTE_BYTES
FROM SPRING_SESSION S
LEFT JOIN SPRING_SESSION_ATTRIBUTES SA ON S.PRIMARY_ID = SA.SESSION_PRIMARY_ID
WHERE S.SESSION_ID = ?
]
09:10:37.409 | DEBUG | AnonymousAuthenticationFilter: Set SecurityContextHolder to anonymous SecurityContext
09:10:37.409 | DEBUG | FilterChainProxy: Secured GET /page/store-login
09:10:37.417 | DEBUG | JdbcTemplate: Executing prepared SQL update
09:10:37.417 | DEBUG | JdbcTemplate: Executing prepared SQL statement [UPDATE SPRING_SESSION
SET SESSION_ID = ?, LAST_ACCESS_TIME = ?, MAX_INACTIVE_INTERVAL = ?, EXPIRY_TIME = ?, PRINCIPAL_NAME = ?
WHERE PRIMARY_ID = ?
]
09:10:37.428 | DEBUG | JdbcTemplate: Executing prepared SQL query
09:10:37.428 | DEBUG | JdbcTemplate: Executing prepared SQL statement [SELECT S.PRIMARY_ID, S.SESSION_ID, S.CREATION_TIME, S.LAST_ACCESS_TIME, S.MAX_INACTIVE_INTERVAL, SA.ATTRIBUTE_NAME, SA.ATTRIBUTE_BYTES
FROM SPRING_SESSION S
LEFT JOIN SPRING_SESSION_ATTRIBUTES SA ON S.PRIMARY_ID = SA.SESSION_PRIMARY_ID
WHERE S.SESSION_ID = ?
]
09:10:42.010 | DEBUG | FilterChainProxy: Securing POST /api/login/store
09:10:42.014 | DEBUG | JdbcTemplate: Executing prepared SQL query
09:10:42.014 | DEBUG | JdbcTemplate: Executing prepared SQL statement [SELECT S.PRIMARY_ID, S.SESSION_ID, S.CREATION_TIME, S.LAST_ACCESS_TIME, S.MAX_INACTIVE_INTERVAL, SA.ATTRIBUTE_NAME, SA.ATTRIBUTE_BYTES
FROM SPRING_SESSION S
LEFT JOIN SPRING_SESSION_ATTRIBUTES SA ON S.PRIMARY_ID = SA.SESSION_PRIMARY_ID
WHERE S.SESSION_ID = ?
]
09:10:42.017 | DEBUG | AnonymousAuthenticationFilter: Set SecurityContextHolder to anonymous SecurityContext
09:10:42.018 | DEBUG | FilterChainProxy: Secured POST /api/login/store
09:10:42.149 | DEBUG | DaoAuthenticationProvider: Authenticated user
09:10:42.189 | DEBUG | JdbcTemplate: Executing prepared SQL update
09:10:42.189 | DEBUG | JdbcTemplate: Executing prepared SQL statement [UPDATE SPRING_SESSION
SET SESSION_ID = ?, LAST_ACCESS_TIME = ?, MAX_INACTIVE_INTERVAL = ?, EXPIRY_TIME = ?, PRINCIPAL_NAME = ?
WHERE PRIMARY_ID = ?
]
09:10:42.206 | WARN | ResponseStatusExceptionResolver: Resolved [com.bookommerce.auth_server.exception.AccessDeniedException]
09:10:42.209 | DEBUG | JdbcTemplate: Executing prepared SQL query
09:10:42.210 | DEBUG | JdbcTemplate: Executing prepared SQL statement [SELECT S.PRIMARY_ID, S.SESSION_ID, S.CREATION_TIME, S.LAST_ACCESS_TIME, S.MAX_INACTIVE_INTERVAL, SA.ATTRIBUTE_NAME, SA.ATTRIBUTE_BYTES
FROM SPRING_SESSION S
LEFT JOIN SPRING_SESSION_ATTRIBUTES SA ON S.PRIMARY_ID = SA.SESSION_PRIMARY_ID
WHERE S.SESSION_ID = ?
]
09:10:42.260 | DEBUG | FilterChainProxy: Securing POST /error
09:10:42.263 | DEBUG | FilterChainProxy: Secured POST /error
09:10:42.295 | DEBUG | JdbcTemplate: Executing prepared SQL query
09:10:42.296 | DEBUG | JdbcTemplate: Executing prepared SQL statement [SELECT S.PRIMARY_ID, S.SESSION_ID, S.CREATION_TIME, S.LAST_ACCESS_TIME, S.MAX_INACTIVE_INTERVAL, SA.ATTRIBUTE_NAME, SA.ATTRIBUTE_BYTES
FROM SPRING_SESSION S
LEFT JOIN SPRING_SESSION_ATTRIBUTES SA ON S.PRIMARY_ID = SA.SESSION_PRIMARY_ID
WHERE S.SESSION_ID = ?
]
09:10:42.299 | DEBUG | JdbcTemplate: Executing prepared SQL query
09:10:42.300 | DEBUG | JdbcTemplate: Executing prepared SQL statement [SELECT S.PRIMARY_ID, S.SESSION_ID, S.CREATION_TIME, S.LAST_ACCESS_TIME, S.MAX_INACTIVE_INTERVAL, SA.ATTRIBUTE_NAME, SA.ATTRIBUTE_BYTES
FROM SPRING_SESSION S
LEFT JOIN SPRING_SESSION_ATTRIBUTES SA ON S.PRIMARY_ID = SA.SESSION_PRIMARY_ID
WHERE S.SESSION_ID = ?
]
09:10:42.303 | DEBUG | AnonymousAuthenticationFilter: Set SecurityContextHolder to anonymous SecurityContext
09:10:45.449 | DEBUG | FilterChainProxy: Securing POST /api/login/store
09:10:45.450 | DEBUG | AnonymousAuthenticationFilter: Set SecurityContextHolder to anonymous SecurityContext
09:10:45.451 | DEBUG | FilterChainProxy: Secured POST /api/login/store
09:10:45.534 | DEBUG | DaoAuthenticationProvider: Authenticated user
09:10:45.552 | WARN | ResponseStatusExceptionResolver: Resolved [com.bookommerce.auth_server.exception.AccessDeniedException]
09:10:45.555 | DEBUG | FilterChainProxy: Securing POST /error
09:10:45.557 | DEBUG | FilterChainProxy: Secured POST /error
09:10:45.566 | DEBUG | AnonymousAuthenticationFilter: Set SecurityContextHolder to anonymous SecurityContext
09:10:50.568 | DEBUG | FilterChainProxy: Securing POST /api/login/store
09:10:50.569 | DEBUG | AnonymousAuthenticationFilter: Set SecurityContextHolder to anonymous SecurityContext
09:10:50.570 | DEBUG | FilterChainProxy: Secured POST /api/login/store
09:10:50.672 | DEBUG | DaoAuthenticationProvider: Authenticated user
09:10:50.673 | DEBUG | HttpSessionSecurityContextRepository: Stored SecurityContextImpl [Authentication=UsernamePasswordAuthenticationToken [Principal=org.springframework.security.core.userdetails.User [Username=prodman@bookommerce.com, Password=[PROTECTED], Enabled=true, AccountNonExpired=true, CredentialsNonExpired=true, AccountNonLocked=true, Granted Authorities=[ROLE_PRODUCT_MANAGER]], Credentials=[PROTECTED], Authenticated=true, Details=null, Granted Authorities=[ROLE_PRODUCT_MANAGER]]] to HttpSession [org.springframework.session.web.http.SessionRepositoryFilter$SessionRepositoryRequestWrapper$HttpSessionWrapper@35079eb1]
09:10:50.676 | DEBUG | JdbcTemplate: Executing prepared SQL update
09:10:50.676 | DEBUG | JdbcTemplate: Executing prepared SQL statement [INSERT INTO SPRING_SESSION (PRIMARY_ID, SESSION_ID, CREATION_TIME, LAST_ACCESS_TIME, MAX_INACTIVE_INTERVAL, EXPIRY_TIME, PRINCIPAL_NAME)
VALUES (?, ?, ?, ?, ?, ?, ?)
]
09:10:50.678 | DEBUG | JdbcTemplate: Executing prepared SQL update
09:10:50.679 | DEBUG | JdbcTemplate: Executing prepared SQL statement [INSERT INTO SPRING_SESSION_ATTRIBUTES (SESSION_PRIMARY_ID, ATTRIBUTE_NAME, ATTRIBUTE_BYTES)
VALUES (?, ?, ?)
]
09:10:51.770 | DEBUG | FilterChainProxy: Securing GET /oauth2/authorize?response_type=code&client_id=bff&scope=openid%20profile&state=nOCcjp_7U5PBe0wQdUCXJzVjgMAM6Q8eutTr2p3xbe0%3D&redirect_uri=https://bff.bookommerce.com:8181/protected/login/oauth2/code/bff&nonce=Qpa-4BQrCtaOJR58YaFK_i2as_YSSU2XMFxU14ey-_M
09:10:51.773 | DEBUG | JdbcTemplate: Executing prepared SQL query
09:10:51.773 | DEBUG | JdbcTemplate: Executing prepared SQL statement [SELECT S.PRIMARY_ID, S.SESSION_ID, S.CREATION_TIME, S.LAST_ACCESS_TIME, S.MAX_INACTIVE_INTERVAL, SA.ATTRIBUTE_NAME, SA.ATTRIBUTE_BYTES
FROM SPRING_SESSION S
LEFT JOIN SPRING_SESSION_ATTRIBUTES SA ON S.PRIMARY_ID = SA.SESSION_PRIMARY_ID
WHERE S.SESSION_ID = ?
]
09:10:51.777 | DEBUG | HttpSessionSecurityContextRepository: Retrieved SecurityContextImpl [Authentication=UsernamePasswordAuthenticationToken [Principal=org.springframework.security.core.userdetails.User [Username=prodman@bookommerce.com, Password=[PROTECTED], Enabled=true, AccountNonExpired=true, CredentialsNonExpired=true, AccountNonLocked=true, Granted Authorities=[ROLE_PRODUCT_MANAGER]], Credentials=[PROTECTED], Authenticated=true, Details=null, Granted Authorities=[ROLE_PRODUCT_MANAGER]]]
09:10:51.816 | DEBUG | SessionRegistryImpl: Registering session 1edc2e8c-b587-499d-96b7-f047258802b1, for principal org.springframework.security.core.userdetails.User [Username=prodman@bookommerce.com, Password=[PROTECTED], Enabled=true, AccountNonExpired=true, CredentialsNonExpired=true, AccountNonLocked=true, Granted Authorities=[ROLE_PRODUCT_MANAGER]]
09:10:51.818 | DEBUG | DefaultRedirectStrategy: Redirecting to https://bff.bookommerce.com:8181/protected/login/oauth2/code/bff?code=76f5jjfrxMUJ9Iy6Ux9DRmC368os0YsHQz6k2dXWn9COBglUAKkSgWXlGqn9YDL2ab9KkQkn1zgbfIj9Pki_Iyxr77R-ZyhUWpk8DWFsNwbyX1yzh6pycx4Pv2Yh3eeW&state=nOCcjp_7U5PBe0wQdUCXJzVjgMAM6Q8eutTr2p3xbe0%3D
09:10:51.820 | DEBUG | JdbcTemplate: Executing prepared SQL update
09:10:51.820 | DEBUG | JdbcTemplate: Executing prepared SQL statement [UPDATE SPRING_SESSION
SET SESSION_ID = ?, LAST_ACCESS_TIME = ?, MAX_INACTIVE_INTERVAL = ?, EXPIRY_TIME = ?, PRINCIPAL_NAME = ?
WHERE PRIMARY_ID = ?
]
09:10:51.831 | DEBUG | JdbcTemplate: Executing prepared SQL query
09:10:51.832 | DEBUG | JdbcTemplate: Executing prepared SQL statement [SELECT S.PRIMARY_ID, S.SESSION_ID, S.CREATION_TIME, S.LAST_ACCESS_TIME, S.MAX_INACTIVE_INTERVAL, SA.ATTRIBUTE_NAME, SA.ATTRIBUTE_BYTES
FROM SPRING_SESSION S
LEFT JOIN SPRING_SESSION_ATTRIBUTES SA ON S.PRIMARY_ID = SA.SESSION_PRIMARY_ID
WHERE S.SESSION_ID = ?
]
09:10:51.902 | DEBUG | FilterChainProxy: Securing POST /oauth2/token
09:10:52.349 | INFO | CustomOAuth2AuthenticationSuccessHandler: >>>>>>>>>>>>>>>>>>>> Access token value: eyJraWQiOiJib29rb21tZXJjZS10b2tlbi1rZXkiLCJhbGciOiJSUzI1NiJ9.eyJzdWIiOiJwcm9kbWFuQGJvb2tvbW1lcmNlLmNvbSIsImF1ZCI6ImJmZiIsIm5iZiI6MTc2ODE4Mzg1Miwic2NvcGUiOlsib3BlbmlkIiwicHJvZmlsZSJdLCJpc3MiOiJodHRwczovL2F1dGguYm9va29tbWVyY2UuY29tOjgyODIiLCJleHAiOjE3NjgxODQ3NTIsImlhdCI6MTc2ODE4Mzg1MiwianRpIjoiMDBjNzcwMjQtZWE0NS00ODExLTkxMTEtYjk2NzhhMGMyMzRlIiwiYXV0aG9yaXRpZXMiOlsiUk9MRV9QUk9EVUNUX01BTkFHRVIiXX0.Vy1Cr0Z6Ib6Oi__GRM9dT4MuryI2_cmzPoAqpqlak8tIOthlTdoOANb6OMNs-KANvGtaA5kX2ByNVwvjQEx9rZSNdj9Yfy7GvG_KmXLubgYIaN-jN00D6fwM6VyqZfijoscTrteNWL64zmVNcxgCzbJFF7SLVQH9k662tHoeuZMGzXXkOInB0HjMcG667db3AsLwqXf9ZG6R2HOU2DxRo1oYE8ybcNiSFb81w_OA0gP-r6rPxuw33MjozdOWMfLc4iT87OJdDW2MfyCyenQnFrurRdcjaXTgnHqWSvCFJqhnFp6ACPhhsY65-7RAKSoovDcfzZwNaOUnIr1EsGV9zw
09:10:52.349 | INFO | CustomOAuth2AuthenticationSuccessHandler: >>>>>>>>>>>>>>>>>> ID Token: eyJraWQiOiJib29rb21tZXJjZS10b2tlbi1rZXkiLCJhbGciOiJSUzI1NiJ9.eyJzdWIiOiJwcm9kbWFuQGJvb2tvbW1lcmNlLmNvbSIsImF1ZCI6ImJmZiIsImF6cCI6ImJmZiIsImF1dGhfdGltZSI6MTc2ODE4Mzg1MSwiaXNzIjoiaHR0cHM6Ly9hdXRoLmJvb2tvbW1lcmNlLmNvbTo4MjgyIiwiZXhwIjoxNzY4MTg1NjUyLCJpYXQiOjE3NjgxODM4NTIsIm5vbmNlIjoiUXBhLTRCUXJDdGFPSlI1OFlhRktfaTJhc19ZU1NVMlhNRnhVMTRleS1fTSIsImp0aSI6IjFkZDE3ODQ0LTZmYmItNDUwYy1hYTM5LWRjMWQ1YmMwNDYzNCIsImF1dGhvcml0aWVzIjpbIlJPTEVfUFJPRFVDVF9NQU5BR0VSIl0sInNpZCI6IktqWkJicVVDZ05uYXV6TTF5UVAyTmRmZVVDYWZkcnNYRGtzbkxpS0h6U2cifQ.Puv6jE4hRP2tNCQoUI2MMxP6M5RXRwCzqt-F4k8I1wflB_3zhC8dtVp-yW5suqYPLIglxzAf1-o3ML9bpwoEbShdHKGjz4kTsxiP_rxt23P3Ld7IAkEMPecu1BQpra_RFyn8D9ZkjkRQB-EJOgbKbwH46__M4nqNKwTbkZX7nEDonl7AMesya8FYwRZqAGmAbBVPoYeYqrP_1utAufwXHxwDh7wnpE6t-J8wL_ub5qhJnALPLlv16Zksj-AVftE6ELphF6yM-R0XO6jqUcwHpOFWyDjVkiQToaVhshFuC_CAluck7JQpYURdQ788YDtj6YpUL4Te30v6NPhMHEke-g
09:10:52.350 | INFO | CustomOAuth2AuthenticationSuccessHandler: >>>>>>>>>>>>>>>>>>>> Refresh token value: v7ps6edqpttrhSLdgd-sY_F1rFSxkKvqpnxC5vkY9xpVd1N1ZveLIXcTpsTu2yuT8jGXgkD1kammqQ9Jb9OhbQpkrzAQ3pIkoK38VGeysn3yNeq5ByzixXv2QVjyzVar
09:10:52.357 | DEBUG | FilterChainProxy: Securing GET /userinfo
09:10:52.360 | DEBUG | JwtAuthenticationProvider: Authenticated token
09:10:52.361 | DEBUG | BearerTokenAuthenticationFilter: Set SecurityContextHolder to JwtAuthenticationToken [Principal=org.springframework.security.oauth2.jwt.Jwt@ce3f76c0, Credentials=[PROTECTED], Authenticated=true, Details=WebAuthenticationDetails [RemoteIpAddress=127.0.0.1, SessionId=null], Granted Authorities=[SCOPE_openid, SCOPE_profile]]
09:10:56.434 | DEBUG | FilterChainProxy: Securing GET /page/store-login
09:10:56.435 | DEBUG | JdbcTemplate: Executing prepared SQL query
09:10:56.435 | DEBUG | JdbcTemplate: Executing prepared SQL statement [SELECT S.PRIMARY_ID, S.SESSION_ID, S.CREATION_TIME, S.LAST_ACCESS_TIME, S.MAX_INACTIVE_INTERVAL, SA.ATTRIBUTE_NAME, SA.ATTRIBUTE_BYTES
FROM SPRING_SESSION S
LEFT JOIN SPRING_SESSION_ATTRIBUTES SA ON S.PRIMARY_ID = SA.SESSION_PRIMARY_ID
WHERE S.SESSION_ID = ?
]
09:10:56.438 | DEBUG | FilterChainProxy: Secured GET /page/store-login
09:10:56.439 | DEBUG | HttpSessionSecurityContextRepository: Retrieved SecurityContextImpl [Authentication=UsernamePasswordAuthenticationToken [Principal=org.springframework.security.core.userdetails.User [Username=prodman@bookommerce.com, Password=[PROTECTED], Enabled=true, AccountNonExpired=true, CredentialsNonExpired=true, AccountNonLocked=true, Granted Authorities=[ROLE_PRODUCT_MANAGER]], Credentials=[PROTECTED], Authenticated=true, Details=null, Granted Authorities=[ROLE_PRODUCT_MANAGER]]]
09:10:56.440 | DEBUG | JdbcTemplate: Executing prepared SQL update
09:10:56.440 | DEBUG | JdbcTemplate: Executing prepared SQL statement [UPDATE SPRING_SESSION
SET SESSION_ID = ?, LAST_ACCESS_TIME = ?, MAX_INACTIVE_INTERVAL = ?, EXPIRY_TIME = ?, PRINCIPAL_NAME = ?
WHERE PRIMARY_ID = ?
]
09:10:56.452 | DEBUG | JdbcTemplate: Executing prepared SQL query
09:10:56.452 | DEBUG | JdbcTemplate: Executing prepared SQL statement [SELECT S.PRIMARY_ID, S.SESSION_ID, S.CREATION_TIME, S.LAST_ACCESS_TIME, S.MAX_INACTIVE_INTERVAL, SA.ATTRIBUTE_NAME, SA.ATTRIBUTE_BYTES
FROM SPRING_SESSION S
LEFT JOIN SPRING_SESSION_ATTRIBUTES SA ON S.PRIMARY_ID = SA.SESSION_PRIMARY_ID
WHERE S.SESSION_ID = ?
]
09:11:00.004 | DEBUG | JdbcTemplate: Executing prepared SQL update
09:11:00.004 | DEBUG | JdbcTemplate: Executing prepared SQL statement [DELETE FROM SPRING_SESSION
WHERE EXPIRY_TIME < ?
]
09:11:00.005 | TRACE | StatementCreatorUtils: Setting SQL statement parameter value: column index 1, parameter value [1768183860004], value class [java.lang.Long], SQL type unknown
09:11:00.014 | DEBUG | JdbcIndexedSessionRepository: Cleaned up 1 expired sessions
09:11:12.806 | DEBUG | FilterChainProxy: Securing GET /oauth2/authorize?response_type=code&client_id=bff&scope=openid%20profile&state=Dgui8wdCtD-dvflN_ImEzEWObEzFSCP8ydAed6wc_sw%3D&redirect_uri=https://bff.bookommerce.com:8181/protected/login/oauth2/code/bff&nonce=4NigO0dP75OkiuFtl29Mch-HJ-8CcNTPl0SLw9oMsBY
09:11:12.816 | DEBUG | AnonymousAuthenticationFilter: Set SecurityContextHolder to anonymous SecurityContext
09:11:12.818 | DEBUG | HttpSessionRequestCache: Saved request https://auth.bookommerce.com:8282/oauth2/authorize?response_type=code&client_id=bff&scope=openid%20profile&state=Dgui8wdCtD-dvflN_ImEzEWObEzFSCP8ydAed6wc_sw%3D&redirect_uri=https://bff.bookommerce.com:8181/protected/login/oauth2/code/bff&nonce=4NigO0dP75OkiuFtl29Mch-HJ-8CcNTPl0SLw9oMsBY&continue to session
09:11:12.820 | DEBUG | DefaultRedirectStrategy: Redirecting to https://auth.bookommerce.com:8282/page/login
09:11:12.822 | DEBUG | JdbcTemplate: Executing prepared SQL update
09:11:12.822 | DEBUG | JdbcTemplate: Executing prepared SQL statement [INSERT INTO SPRING_SESSION (PRIMARY_ID, SESSION_ID, CREATION_TIME, LAST_ACCESS_TIME, MAX_INACTIVE_INTERVAL, EXPIRY_TIME, PRINCIPAL_NAME)
VALUES (?, ?, ?, ?, ?, ?, ?)
]
09:11:12.823 | DEBUG | JdbcTemplate: Executing prepared SQL update
09:11:12.824 | DEBUG | JdbcTemplate: Executing prepared SQL statement [INSERT INTO SPRING_SESSION_ATTRIBUTES (SESSION_PRIMARY_ID, ATTRIBUTE_NAME, ATTRIBUTE_BYTES)
VALUES (?, ?, ?)
]
09:11:12.844 | DEBUG | FilterChainProxy: Securing GET /page/login
09:11:12.846 | DEBUG | JdbcTemplate: Executing prepared SQL query
09:11:12.846 | DEBUG | JdbcTemplate: Executing prepared SQL statement [SELECT S.PRIMARY_ID, S.SESSION_ID, S.CREATION_TIME, S.LAST_ACCESS_TIME, S.MAX_INACTIVE_INTERVAL, SA.ATTRIBUTE_NAME, SA.ATTRIBUTE_BYTES
FROM SPRING_SESSION S
LEFT JOIN SPRING_SESSION_ATTRIBUTES SA ON S.PRIMARY_ID = SA.SESSION_PRIMARY_ID
WHERE S.SESSION_ID = ?
]
09:11:12.849 | DEBUG | AnonymousAuthenticationFilter: Set SecurityContextHolder to anonymous SecurityContext
09:11:12.851 | DEBUG | FilterChainProxy: Secured GET /page/login
09:11:12.856 | DEBUG | JdbcTemplate: Executing prepared SQL update
09:11:12.856 | DEBUG | JdbcTemplate: Executing prepared SQL statement [UPDATE SPRING_SESSION
SET SESSION_ID = ?, LAST_ACCESS_TIME = ?, MAX_INACTIVE_INTERVAL = ?, EXPIRY_TIME = ?, PRINCIPAL_NAME = ?
WHERE PRIMARY_ID = ?
]
09:11:12.874 | DEBUG | JdbcTemplate: Executing prepared SQL query
09:11:12.874 | DEBUG | JdbcTemplate: Executing prepared SQL statement [SELECT S.PRIMARY_ID, S.SESSION_ID, S.CREATION_TIME, S.LAST_ACCESS_TIME, S.MAX_INACTIVE_INTERVAL, SA.ATTRIBUTE_NAME, SA.ATTRIBUTE_BYTES
FROM SPRING_SESSION S
LEFT JOIN SPRING_SESSION_ATTRIBUTES SA ON S.PRIMARY_ID = SA.SESSION_PRIMARY_ID
WHERE S.SESSION_ID = ?
]
09:11:18.351 | DEBUG | FilterChainProxy: Securing GET /page/store-login
09:11:18.353 | DEBUG | JdbcTemplate: Executing prepared SQL query
09:11:18.353 | DEBUG | JdbcTemplate: Executing prepared SQL statement [SELECT S.PRIMARY_ID, S.SESSION_ID, S.CREATION_TIME, S.LAST_ACCESS_TIME, S.MAX_INACTIVE_INTERVAL, SA.ATTRIBUTE_NAME, SA.ATTRIBUTE_BYTES
FROM SPRING_SESSION S
LEFT JOIN SPRING_SESSION_ATTRIBUTES SA ON S.PRIMARY_ID = SA.SESSION_PRIMARY_ID
WHERE S.SESSION_ID = ?
]
09:11:18.356 | DEBUG | AnonymousAuthenticationFilter: Set SecurityContextHolder to anonymous SecurityContext
09:11:18.360 | DEBUG | FilterChainProxy: Secured GET /page/store-login
09:11:18.364 | DEBUG | JdbcTemplate: Executing prepared SQL update
09:11:18.364 | DEBUG | JdbcTemplate: Executing prepared SQL statement [UPDATE SPRING_SESSION
SET SESSION_ID = ?, LAST_ACCESS_TIME = ?, MAX_INACTIVE_INTERVAL = ?, EXPIRY_TIME = ?, PRINCIPAL_NAME = ?
WHERE PRIMARY_ID = ?
]
09:11:18.376 | DEBUG | JdbcTemplate: Executing prepared SQL query
09:11:18.376 | DEBUG | JdbcTemplate: Executing prepared SQL statement [SELECT S.PRIMARY_ID, S.SESSION_ID, S.CREATION_TIME, S.LAST_ACCESS_TIME, S.MAX_INACTIVE_INTERVAL, SA.ATTRIBUTE_NAME, SA.ATTRIBUTE_BYTES
FROM SPRING_SESSION S
LEFT JOIN SPRING_SESSION_ATTRIBUTES SA ON S.PRIMARY_ID = SA.SESSION_PRIMARY_ID
WHERE S.SESSION_ID = ?
]
09:11:20.816 | DEBUG | FilterChainProxy: Securing POST /api/login/store
09:11:20.818 | DEBUG | JdbcTemplate: Executing prepared SQL query
09:11:20.818 | DEBUG | JdbcTemplate: Executing prepared SQL statement [SELECT S.PRIMARY_ID, S.SESSION_ID, S.CREATION_TIME, S.LAST_ACCESS_TIME, S.MAX_INACTIVE_INTERVAL, SA.ATTRIBUTE_NAME, SA.ATTRIBUTE_BYTES
FROM SPRING_SESSION S
LEFT JOIN SPRING_SESSION_ATTRIBUTES SA ON S.PRIMARY_ID = SA.SESSION_PRIMARY_ID
WHERE S.SESSION_ID = ?
]
09:11:20.821 | DEBUG | AnonymousAuthenticationFilter: Set SecurityContextHolder to anonymous SecurityContext
09:11:20.821 | DEBUG | FilterChainProxy: Secured POST /api/login/store
09:11:20.917 | DEBUG | DaoAuthenticationProvider: Authenticated user
09:11:20.918 | DEBUG | HttpSessionSecurityContextRepository: Stored SecurityContextImpl [Authentication=UsernamePasswordAuthenticationToken [Principal=org.springframework.security.core.userdetails.User [Username=prodman@bookommerce.com, Password=[PROTECTED], Enabled=true, AccountNonExpired=true, CredentialsNonExpired=true, AccountNonLocked=true, Granted Authorities=[ROLE_PRODUCT_MANAGER]], Credentials=[PROTECTED], Authenticated=true, Details=null, Granted Authorities=[ROLE_PRODUCT_MANAGER]]] to HttpSession [org.springframework.session.web.http.SessionRepositoryFilter$SessionRepositoryRequestWrapper$HttpSessionWrapper@7c78c992]
09:11:20.924 | DEBUG | JdbcTemplate: Executing prepared SQL update
09:11:20.924 | DEBUG | JdbcTemplate: Executing prepared SQL statement [UPDATE SPRING_SESSION
SET SESSION_ID = ?, LAST_ACCESS_TIME = ?, MAX_INACTIVE_INTERVAL = ?, EXPIRY_TIME = ?, PRINCIPAL_NAME = ?
WHERE PRIMARY_ID = ?
]
09:11:20.927 | DEBUG | JdbcTemplate: Executing prepared SQL update
